order_id,customer_state,distance_km,seller_delay_d,freight_value,order_value
4885,BA,467.5,2,21.76,86.5
4886,RS,423.0,1,7.0,64.77
4887,BA,398.2,1,25.91,108.53
4888,MG,429.1,2,3.04,65.98
4889,BA,100.9,0,4.97,97.1
4890,BA,196.2,1,14.3,75.64
4891,SP,359.1,1,27.19,87.3
4892,SP,367.0,1,32.24,128.61
4893,RJ,117.8,0,8.18,22.89
4894,MG,146.9,0,14.06,30.72
4895,RJ,373.4,0,9.51,74.75
4896,BA,158.1,2,1.85,192.57
4897,BA,424.2,0,17.81,176.95
4898,BA,675.7,0,34.98,82.82
4899,RJ,278.5,0,27.27,106.94
4900,RS,350.6,3,2.07,170.23
4901,RJ,315.1,2,7.11,81.76
4902,RJ,458.6,0,5.67,142.35
4903,RS,645.1,0,10.59,38.51
4904,RS,342.0,3,14.21,73.47
4905,SP,14.3,2,8.16,178.07
4906,MG,232.1,2,15.78,391.78
4907,RS,140.5,3,22.92,120.17
4908,BA,236.4,1,19.16,54.03
4909,MG,190.5,2,6.3,145.65
4910,RS,420.2,0,38.45,95.62
4911,MG,452.9,2,33.96,210.29
4912,MG,206.9,1,6.49,71.41
4913,RS,260.7,1,1.54,26.39
4914,RS,383.3,1,4.27,164.95
4915,RS,174.3,1,11.15,153.48
4916,RS,362.7,6,23.56,212.38
4917,RJ,303.8,1,20.09,200.91
4918,RS,398.1,1,42.31,85.25
4919,RJ,93.6,1,9.8,85.57
4920,RJ,330.3,3,15.94,171.56
4921,MG,136.3,2,46.38,65.29
4922,MG,300.5,0,27.0,197.72
4923,RS,237.8,1,26.96,323.36
4924,SP,311.7,1,20.67,47.76
4925,MG,294.4,0,2.08,132.06
4926,BA,444.9,0,6.02,85.82
4927,MG,251.7,0,19.82,90.21
4928,RS,502.0,3,23.79,122.47
4929,BA,186.7,0,23.2,38.58
4930,SP,311.7,0,24.63,369.6
4931,SP,291.4,2,24.8,97.53
4932,BA,247.4,1,11.9,160.17
4933,RJ,224.1,4,18.48,113.87
4934,BA,333.2,1,10.38,206.66
4935,BA,264.3,1,5.27,46.77
4936,SP,391.6,1,42.64,72.68
4937,BA,233.1,0,24.93,139.54
4938,RS,697.7,0,4.06,244.82
4939,RS,604.1,4,26.5,126.42
4940,MG,194.7,2,42.22,208.04
4941,MG,363.8,0,16.53,129.89
4942,RJ,161.6,3,10.85,160.36
4943,MG,481.3,2,7.27,97.78
4944,SP,259.0,3,16.43,134.11
4945,SP,294.1,2,8.89,166.82
4946,BA,342.3,1,3.7,228.68
4947,RJ,29.6,0,12.54,49.01
4948,RJ,325.9,2,30.02,210.11
4949,BA,581.7,1,12.94,98.39
4950,MG,19.7,2,11.84,200.09
4951,MG,324.1,2,4.87,68.51
4952,SP,198.5,2,14.71,17.85
4953,RJ,494.6,2,6.39,144.37
4954,BA,111.9,1,41.94,41.55
4955,BA,251.0,2,45.98,178.5
4956,RJ,136.8,0,25.03,151.57
4957,BA,208.4,0,16.02,93.81
4958,RS,100.9,1,14.12,250.69
4959,SP,269.0,2,17.53,209.95
4960,BA,196.8,2,53.22,106.69
4961,BA,590.1,2,16.69,247.42
4962,BA,286.6,3,1.76,193.42
4963,RJ,206.4,1,20.21,260.3
4964,RJ,134.1,1,23.45,223.39
4965,MG,155.2,0,13.04,53.82
4966,SP,221.3,3,14.77,69.37
4967,RJ,374.0,0,9.65,58.33
4968,RS,669.4,1,21.98,103.96
4969,RS,244.1,2,47.16,346.99
4970,RS,392.8,3,6.55,48.84
4971,SP,75.4,1,10.6,38.76
4972,BA,637.1,1,21.35,73.51
4973,SP,272.3,0,4.94,44.55
4974,RS,81.2,2,35.16,136.61
4975,MG,101.9,0,22.14,29.62
4976,BA,201.0,4,18.39,70.93
4977,RJ,440.2,2,10.91,264.84
4978,BA,918.0,6,15.3,274.39
4979,RS,251.7,1,31.47,93.51
4980,MG,148.4,4,5.58,34.04
4981,BA,321.5,1,4.69,175.67
4982,RJ,332.5,2,7.94,197.53
4983,RJ,119.8,2,7.43,25.68
4984,MG,266.9,0,15.36,188.14
4985,BA,281.0,2,5.44,123.54
4986,RJ,211.9,1,28.05,88.2
4987,MG,466.5,0,10.22,35.92
4988,MG,203.2,2,1.35,126.49
4989,RS,150.8,1,14.39,161.64
4990,MG,163.5,0,18.85,44.68
4991,SP,79.6,2,22.96,85.93
4992,SP,70.7,1,12.42,159.72
4993,MG,55.1,1,32.14,120.39
4994,RJ,136.8,1,30.76,145.81
4995,SP,285.2,0,15.34,136.3
4996,RJ,468.9,0,5.07,111.23
4997,RJ,128.1,1,2.18,129.68
4998,BA,147.4,0,56.45,247.02
4999,RJ,227.5,0,1.27,80.13
5000,RS,309.8,1,24.09,247.24
5001,BA,442.6,1,51.36,121.6
5002,BA,278.1,1,28.27,107.77
5003,BA,145.7,3,6.68,175.94
5004,BA,399.7,2,11.62,64.33
5005,SP,54.9,0,46.89,476.68
5006,BA,420.6,0,5.92,177.53
5007,RJ,487.9,1,29.38,95.54
5008,RJ,212.2,2,7.64,131.79
5009,BA,138.5,1,7.15,44.03
5010,RJ,151.8,1,15.27,221.17
5011,BA,97.1,1,30.89,8.76
5012,RS,347.1,1,26.21,89.63
5013,RJ,247.2,0,12.86,260.43
5014,RS,44.1,4,11.12,91.1
5015,MG,132.6,3,28.84,75.56
5016,SP,260.2,1,15.33,91.76
5017,RJ,670.2,1,13.65,101.81
5018,SP,335.2,0,34.08,69.15
5019,SP,372.0,1,47.16,103.44
5020,RS,350.2,1,13.2,106.23
5021,SP,341.2,2,8.0,162.54
5022,RS,140.3,1,10.54,157.53
5023,BA,378.5,1,4.64,238.38
5024,BA,206.2,3,20.87,50.51
5025,RS,905.3,1,21.3,58.63
5026,RS,101.3,1,25.66,155.67
5027,MG,318.5,1,3.14,83.26
5028,MG,185.8,2,21.8,136.04
5029,RS,180.8,1,15.62,156.12
5030,RS,231.7,2,6.25,238.39
5031,RJ,248.2,0,18.71,32.0
5032,RJ,400.1,2,12.95,104.84
5033,SP,204.6,0,26.98,116.07
5034,MG,178.4,2,18.51,204.21
5035,BA,526.0,3,17.14,96.58
5036,BA,321.2,2,11.74,140.61
5037,RS,99.2,0,6.08,95.61
5038,RJ,183.4,2,5.84,179.32
5039,MG,283.5,1,7.52,46.2
5040,BA,367.2,1,21.52,10.51
5041,SP,293.6,2,32.87,52.82
5042,RJ,268.7,0,13.4,167.62
5043,BA,191.8,4,15.63,102.13
5044,BA,347.7,2,8.15,105.11
5045,RJ,67.6,0,12.91,155.43
5046,RS,215.6,0,23.14,116.47
5047,RS,242.2,2,31.88,251.8
5048,MG,102.3,1,39.06,331.33
5049,RJ,342.9,2,3.07,122.51
5050,RS,286.2,1,18.34,130.63
5051,RJ,51.7,2,12.11,70.91
5052,BA,491.9,1,3.09,187.12
5053,RJ,87.0,1,4.95,323.09
5054,BA,116.2,1,23.64,204.16
5055,BA,300.1,1,5.37,113.4
5056,SP,67.3,1,8.98,219.01
5057,SP,229.7,2,21.03,132.33
5058,SP,141.0,0,23.4,181.22
5059,RS,223.0,1,4.74,85.84
5060,BA,160.5,1,25.46,85.17
5061,RJ,249.1,1,5.65,169.16
5062,RS,87.9,3,9.65,304.29
5063,RJ,156.9,1,5.69,69.15
5064,BA,440.3,1,18.07,250.63
5065,MG,338.6,3,11.36,373.8
5066,RS,192.3,0,12.73,79.49
5067,MG,174.0,0,0.31,197.57
5068,SP,135.0,0,9.06,160.81
5069,RJ,224.3,1,9.7,299.6
5070,RS,322.1,3,9.46,188.76
5071,RJ,362.3,1,2.28,121.92
5072,RS,408.4,2,14.65,104.34
5073,SP,925.4,2,31.04,91.88
5074,BA,224.8,1,14.07,152.41
5075,SP,279.3,0,9.4,65.34
5076,MG,122.7,0,5.57,22.93
5077,MG,280.1,2,14.72,80.54
5078,BA,109.9,2,7.84,141.75
5079,BA,435.2,3,27.07,268.86
5080,RJ,423.0,1,17.4,25.06
5081,BA,208.0,0,15.24,102.7
5082,BA,302.4,1,34.06,172.08
5083,SP,228.1,0,17.98,146.41
5084,BA,179.2,2,43.67,77.73
5085,RS,179.7,0,41.43,63.95
5086,MG,253.8,1,11.31,155.4
5087,SP,178.8,1,4.7,200.19
5088,RJ,279.7,3,26.54,83.52
5089,BA,459.4,0,13.41,71.5
5090,SP,234.8,1,13.21,227.14
5091,SP,163.7,3,15.48,285.95
5092,SP,246.9,1,10.38,73.32
5093,RJ,184.8,0,1.66,57.44
5094,RS,275.5,2,16.88,51.53
5095,SP,733.9,1,19.93,217.34
5096,RJ,215.6,3,30.7,194.88
5097,RS,234.6,0,12.94,116.66
5098,SP,196.2,0,38.47,197.89
5099,RJ,112.7,1,20.63,134.01
5100,RJ,311.7,5,7.63,206.48
5101,BA,333.0,0,5.65,162.07
5102,MG,157.0,1,23.82,34.63
5103,SP,347.4,2,1.59,105.07
5104,MG,174.8,0,8.82,144.48
5105,RS,272.3,4,12.33,147.58
5106,RS,88.9,3,12.23,147.54
5107,RS,149.3,3,6.69,51.39
5108,RS,188.3,1,7.17,39.71
5109,RS,334.5,1,18.7,69.42
5110,RS,245.0,3,27.2,53.66
5111,BA,213.7,1,32.71,100.38
5112,RS,223.7,2,15.12,149.11
5113,RJ,249.0,1,36.4,101.78
5114,MG,30.2,0,11.7,44.76
5115,RJ,169.8,4,13.25,126.62
5116,SP,195.1,0,11.86,63.53
5117,SP,477.6,3,15.48,84.2
5118,RS,233.0,1,7.54,152.92
5119,BA,244.3,0,6.63,152.97
5120,RJ,335.8,2,13.36,80.4
5121,RJ,91.3,0,25.76,78.55
5122,BA,379.7,3,14.62,415.45
5123,SP,668.9,0,18.56,198.28
5124,RJ,120.4,1,6.64,111.38
5125,SP,246.3,2,14.39,120.7
5126,RS,109.9,5,2.85,131.72
5127,RJ,335.7,2,20.33,286.13
5128,RJ,328.2,0,19.52,113.84
5129,SP,233.8,2,16.0,207.65
5130,MG,268.4,0,11.49,117.03
5131,BA,314.3,0,40.14,141.7
5132,RJ,182.9,1,14.16,248.19
5133,RJ,524.3,2,9.57,209.26
5134,RS,173.7,2,2.45,62.14
5135,SP,239.1,0,21.06,148.46
5136,BA,694.7,0,7.99,52.64
5137,SP,243.5,1,22.99,229.09
5138,BA,407.7,2,14.46,117.5
5139,RJ,530.9,2,9.32,182.03
5140,RJ,416.7,0,23.85,74.47
5141,MG,437.2,3,25.15,69.02
5142,SP,17.3,1,19.01,134.94
5143,BA,79.0,1,20.2,61.42
5144,RS,316.3,2,19.04,144.75
5145,MG,302.6,1,18.96,117.56
5146,BA,164.4,1,3.33,94.05
5147,BA,268.9,2,18.16,324.68
5148,BA,85.2,1,14.76,56.95
5149,BA,236.2,1,19.57,55.54
5150,RS,174.9,1,9.54,80.7
5151,RJ,111.5,1,19.35,235.25
5152,MG,79.7,1,8.26,347.14
5153,RS,147.0,1,18.38,59.31
5154,SP,308.4,2,20.94,60.54
5155,RJ,109.3,4,34.02,347.71
5156,BA,362.7,0,6.28,52.97
5157,SP,84.7,0,21.83,53.53
5158,RJ,249.7,3,22.89,97.22
5159,RJ,235.8,4,40.51,42.3
5160,MG,86.7,2,8.69,63.01
5161,MG,109.9,3,8.53,198.04
5162,MG,314.4,0,7.1,309.05
5163,RS,382.9,1,17.27,68.79
5164,MG,459.0,0,2.52,145.1
5165,BA,354.7,1,18.4,223.37
5166,RS,145.6,0,10.19,215.56
5167,MG,122.3,1,8.73,62.22
5168,RS,452.6,2,44.23,63.52
5169,MG,271.4,0,33.7,171.37
5170,MG,413.2,3,39.51,101.81
5171,SP,166.9,0,8.36,184.59
5172,RS,283.3,0,16.19,150.9
5173,SP,195.2,2,4.06,64.32
5174,RS,29.1,1,35.91,249.54
5175,SP,370.2,1,27.97,262.87
5176,BA,156.7,3,17.78,135.77
5177,RS,652.6,2,50.97,151.39
5178,MG,247.6,2,32.29,107.64
5179,BA,260.4,0,40.23,146.3
5180,RS,376.7,3,1.07,29.79
5181,RS,212.0,4,16.94,103.35
5182,MG,178.0,6,13.52,54.93
5183,RS,111.6,1,23.85,273.92
5184,SP,191.8,1,4.55,39.85
5185,SP,197.6,1,8.76,134.29
5186,RJ,368.5,0,32.78,146.13
5187,RS,171.3,2,9.45,101.26
5188,BA,205.7,1,13.89,155.52
5189,SP,258.0,0,27.58,254.56
5190,RJ,176.8,0,11.18,132.56
5191,SP,293.1,2,6.35,48.53
5192,MG,139.3,0,24.1,136.48
5193,BA,283.2,0,14.15,91.27
5194,MG,274.1,0,3.26,89.47
5195,MG,241.0,2,46.73,104.71
5196,SP,194.7,0,26.43,106.67
5197,SP,252.6,1,41.66,134.14
5198,SP,285.5,1,37.6,202.66
5199,BA,193.9,3,10.02,47.64
5200,SP,197.8,0,20.24,238.73
5201,SP,397.4,3,16.46,227.37
5202,BA,233.6,1,27.38,115.87
5203,BA,422.9,2,22.25,89.42
5204,RJ,294.8,2,26.81,55.25
5205,MG,180.5,3,25.58,140.33
5206,MG,318.7,5,4.77,114.06
5207,BA,143.1,0,37.14,415.88
5208,RS,95.4,3,39.41,151.9
5209,RS,84.4,0,25.8,35.98
5210,BA,241.2,1,51.04,197.03
5211,BA,128.5,2,31.51,120.58
5212,RS,41.7,1,16.71,54.65
5213,RS,254.2,2,25.59,167.47
5214,BA,173.0,1,7.47,103.45
5215,BA,489.3,2,21.53,257.27
5216,RS,175.4,1,11.03,138.33
5217,RJ,442.6,1,12.23,73.95
5218,SP,124.3,0,2.46,43.84
5219,MG,327.4,3,10.26,200.53
5220,RJ,213.1,4,38.95,37.62
5221,SP,613.1,2,4.12,200.84
5222,RS,162.9,4,41.41,179.02
5223,RS,401.6,2,14.61,101.18
5224,MG,235.6,1,4.54,182.4
5225,BA,159.4,2,14.69,91.94
5226,RS,188.6,2,17.89,155.51
5227,MG,109.7,2,12.38,71.27
5228,SP,258.7,3,37.97,97.1
5229,SP,174.8,0,20.03,61.13
5230,SP,121.1,0,8.86,119.64
5231,SP,491.8,0,28.23,58.84
5232,RS,122.7,2,3.3,70.72
5233,BA,168.5,1,38.27,352.91
5234,MG,229.1,3,27.35,43.79
5235,RS,707.9,2,12.25,227.2
5236,MG,123.1,2,38.91,151.9
5237,RJ,103.2,2,38.33,268.38
5238,RS,438.8,1,10.68,219.23
5239,BA,171.4,1,16.93,141.25
5240,RJ,117.5,1,4.42,126.87
5241,BA,272.1,1,11.21,81.23
5242,RS,136.7,1,15.5,125.02
5243,RJ,164.6,3,2.41,171.18
5244,RJ,184.1,3,4.81,199.88
5245,MG,92.0,1,5.14,146.48
5246,RJ,181.8,0,20.63,110.38
5247,RS,108.5,4,9.55,211.48
5248,RJ,310.8,0,8.24,115.35
5249,RS,156.5,1,9.17,168.23
5250,MG,97.8,2,6.52,45.41
5251,BA,25.8,1,19.1,184.57
5252,MG,482.8,1,10.84,116.49
5253,BA,377.7,2,13.15,58.45
5254,RS,312.8,4,13.42,112.91
5255,MG,224.6,1,0.64,78.77
5256,SP,9.0,0,13.21,485.76
5257,BA,306.9,3,3.7,54.41
5258,SP,127.2,0,13.73,138.12
5259,MG,311.3,2,16.73,168.02
5260,SP,65.8,2,4.74,18.42
5261,RS,155.6,1,22.32,123.59
5262,BA,708.4,4,24.89,74.56
5263,BA,515.0,3,23.18,48.4
5264,BA,92.7,1,16.33,55.4
5265,RJ,92.5,2,15.02,147.72
5266,MG,232.8,0,26.23,269.06
5267,SP,292.1,2,15.67,72.38
5268,BA,426.4,0,1.24,162.3
5269,MG,435.0,1,54.36,174.62
5270,BA,585.9,1,1.05,107.97
5271,BA,610.6,1,9.97,267.88
5272,SP,47.7,1,2.77,222.26
5273,RJ,264.0,1,13.42,124.67
5274,RJ,210.2,0,28.79,101.19
5275,RJ,110.2,0,1.31,144.36
5276,RS,406.3,1,7.28,136.1
5277,MG,252.3,3,19.28,56.37
5278,RJ,428.8,5,13.55,115.89
5279,RS,268.2,1,4.77,65.71
5280,RS,237.2,5,32.92,89.71
5281,RJ,68.3,0,2.9,165.72
5282,MG,646.8,1,6.75,90.02
5283,SP,395.0,1,4.45,130.8
5284,RJ,215.8,4,15.65,79.65
5285,MG,298.1,1,13.57,143.49
5286,SP,133.4,3,5.45,180.39
5287,BA,425.4,0,22.83,82.39
5288,RJ,408.4,1,19.59,354.98
5289,MG,100.8,1,3.92,54.81
5290,RJ,140.3,0,26.7,103.07
5291,RJ,213.1,5,41.48,121.71
5292,MG,115.0,2,23.7,226.31
5293,BA,89.0,0,23.33,289.67
5294,MG,277.0,1,17.1,106.14
5295,BA,159.4,2,15.2,272.16
5296,MG,141.2,2,13.46,203.89
5297,BA,193.7,3,33.97,226.76
5298,MG,137.2,3,13.89,75.43
5299,MG,180.9,2,7.35,94.97
5300,SP,366.7,2,15.69,150.88
5301,SP,361.2,1,13.07,129.34
5302,RJ,240.7,0,17.67,166.78
5303,MG,210.4,3,3.81,388.57
5304,RS,248.6,2,13.56,104.87
5305,SP,262.5,3,25.15,46.38
5306,SP,296.7,1,9.73,155.44
5307,BA,270.5,3,18.81,57.7
5308,BA,180.9,2,5.92,283.74
5309,RS,215.3,0,8.27,190.66
5310,MG,189.4,1,16.73,319.29
5311,BA,390.8,1,48.55,232.37
5312,BA,261.0,0,15.82,103.27
5313,SP,353.2,2,15.74,95.28
5314,RJ,141.0,1,10.16,181.51
5315,BA,248.5,1,33.84,133.51
5316,RJ,267.5,0,16.17,232.49
5317,MG,90.9,0,56.95,82.1
5318,MG,221.8,1,1.0,166.18
5319,BA,347.2,2,8.78,165.14
5320,RS,464.0,2,14.85,118.12
5321,RS,194.4,1,3.99,149.76
5322,RJ,175.0,4,17.76,70.83
5323,MG,91.9,1,24.46,122.3
5324,SP,48.0,2,6.24,41.6
5325,RS,43.5,2,2.82,137.35
5326,SP,279.7,0,26.48,175.73
5327,MG,183.4,1,32.99,201.51
5328,RS,180.6,0,18.52,122.98
5329,RS,288.8,1,22.26,97.58
5330,RJ,364.4,2,5.39,219.77
5331,RS,456.4,0,1.44,162.36
5332,SP,401.7,0,55.28,262.46
5333,BA,245.3,2,39.8,99.72
5334,MG,28.0,6,23.46,139.53
5335,RS,224.9,4,29.29,114.58
5336,RS,130.5,0,8.96,19.68
5337,MG,136.6,2,30.69,33.02
5338,MG,236.4,3,12.06,23.87
5339,BA,261.8,0,18.11,198.55
5340,SP,467.7,1,14.12,500.4
5341,BA,222.5,0,28.02,111.7
5342,MG,225.3,3,41.35,42.24
5343,RJ,198.5,0,7.83,44.73
5344,RJ,17.5,0,32.91,200.02
5345,MG,112.6,2,12.04,63.81
5346,SP,592.8,3,11.13,67.63
5347,BA,386.2,2,31.87,52.24
5348,RS,310.5,0,22.04,84.09
5349,MG,245.3,0,56.53,56.78
5350,MG,502.5,3,3.34,57.1
5351,MG,288.0,1,12.72,183.7
5352,SP,705.5,1,9.88,149.09
5353,MG,233.5,0,10.38,41.4
5354,RS,312.8,2,11.97,117.21
5355,RS,169.4,2,17.03,172.98
5356,RS,613.4,2,14.99,118.92
5357,SP,309.8,0,4.2,56.55
5358,RS,210.9,1,34.3,25.94
5359,MG,176.4,0,15.39,79.28
5360,RJ,183.3,0,15.4,119.16
5361,BA,247.6,3,11.73,286.56
5362,SP,169.5,3,5.91,187.57
5363,MG,251.9,2,9.89,168.55
5364,MG,161.3,1,16.86,155.99
5365,MG,354.8,1,13.08,204.67
5366,MG,269.4,0,47.47,248.84
5367,SP,238.1,1,9.64,75.74
5368,RS,395.1,2,39.61,145.32
5369,SP,235.1,0,5.36,278.79
5370,RS,194.7,2,23.4,153.63
5371,RS,246.3,1,34.74,108.41
5372,RS,168.7,0,44.45,181.73
5373,RJ,411.9,1,21.31,229.76
5374,RJ,124.2,3,10.59,156.31
5375,BA,62.2,0,11.69,81.38
5376,MG,206.5,3,4.35,137.4
5377,RS,365.3,1,19.71,126.82
5378,SP,175.2,1,36.55,120.08
5379,MG,356.7,2,3.87,74.64
5380,MG,607.3,0,16.39,163.26
5381,RS,156.2,1,3.71,203.85
5382,SP,186.0,0,24.58,147.7
5383,MG,620.7,2,33.88,148.35
5384,SP,104.0,1,35.88,87.18
5385,BA,77.0,1,3.28,103.79
5386,SP,235.3,1,8.34,60.12
5387,RS,467.2,1,21.98,249.44
5388,RJ,207.9,1,4.81,159.59
5389,MG,202.4,0,37.07,88.12
5390,RJ,243.0,1,13.42,33.8
5391,RJ,342.8,2,14.52,306.64
5392,BA,126.4,2,7.02,60.8
5393,RJ,220.6,0,17.24,189.25
5394,SP,167.7,2,15.83,159.62
5395,SP,207.4,0,2.66,89.0
5396,SP,187.2,0,19.67,256.69
5397,RS,81.4,2,9.65,85.13
5398,BA,276.1,1,5.23,119.82
5399,RS,62.1,0,23.28,174.6
5400,BA,129.8,5,8.81,119.92
5401,BA,216.7,1,13.77,28.63
5402,BA,350.1,4,6.1,94.45
5403,RS,180.8,3,33.3,102.96
5404,BA,313.2,0,21.42,33.73
5405,MG,414.0,2,21.09,112.29
5406,BA,207.9,0,2.79,134.03
5407,RJ,313.6,2,21.48,179.16
5408,MG,518.6,1,27.89,46.06
5409,SP,291.8,1,5.41,71.86
5410,BA,265.2,0,7.15,235.62
5411,SP,186.9,0,5.58,224.63
5412,SP,362.1,3,21.26,160.95
5413,RJ,278.3,1,10.49,249.84
5414,RJ,178.6,0,18.2,75.66
5415,BA,185.9,1,11.58,270.38
5416,BA,430.0,1,11.61,171.51
5417,RJ,280.5,2,17.42,50.63
5418,SP,379.1,1,9.57,63.37
5419,RJ,281.7,3,16.47,62.64
5420,MG,122.2,2,6.96,104.33
5421,BA,270.6,0,12.75,167.66
5422,RJ,297.6,1,17.8,135.42
5423,BA,108.1,1,13.52,84.29
5424,MG,179.4,0,9.12,155.98
5425,SP,96.8,3,23.06,128.33
5426,RS,231.8,2,16.51,208.46
5427,RJ,75.7,2,8.01,299.02
5428,BA,95.2,1,32.19,75.05
5429,RJ,355.8,0,9.13,57.5
5430,MG,235.5,2,14.07,149.41
5431,BA,262.6,2,3.14,253.82
5432,RJ,136.3,1,26.21,96.14
5433,SP,243.9,1,43.42,197.39
5434,RS,390.5,7,16.32,110.15
5435,SP,333.1,3,29.34,58.49
5436,BA,462.0,2,14.81,114.51
5437,MG,84.0,1,33.22,102.15
5438,MG,443.6,1,23.87,133.5
5439,SP,187.3,1,20.65,91.62
5440,RS,232.6,1,25.98,193.82
5441,RJ,80.0,0,7.01,65.11
5442,BA,417.1,0,18.84,121.95
5443,RS,224.5,2,20.29,79.14
5444,RS,493.5,1,36.4,146.35
5445,BA,108.9,1,6.05,255.45
5446,BA,355.8,4,0.21,48.16
5447,RS,178.2,2,27.36,139.93
5448,RS,197.1,1,17.59,119.54
5449,SP,280.5,1,7.77,238.5
5450,MG,126.0,0,37.62,136.98
5451,RJ,197.9,2,6.95,174.83
5452,BA,386.4,2,25.74,51.6
5453,SP,212.7,0,37.6,194.79
5454,RS,245.1,6,10.37,328.37
5455,RS,98.2,3,32.36,220.2
5456,SP,258.0,1,4.52,249.76
5457,BA,84.7,0,12.81,197.32
5458,MG,100.0,1,8.74,62.65
5459,RS,483.6,0,23.64,32.97
5460,BA,195.7,0,31.07,64.89
5461,RS,168.8,1,8.68,35.43
5462,SP,157.8,3,15.34,30.77
5463,BA,30.7,1,13.05,182.79
5464,BA,145.3,3,29.17,88.23
5465,SP,460.5,0,29.52,194.54
5466,BA,96.3,1,15.33,156.22
5467,RS,125.9,0,17.49,385.62
5468,RS,266.8,3,14.92,175.54
5469,MG,146.0,2,30.18,251.61
5470,RJ,525.8,1,5.68,132.77
5471,RS,204.0,2,8.57,174.95
5472,MG,212.4,2,7.07,308.26
5473,RJ,184.4,1,52.63,129.81
5474,RS,124.6,0,15.79,37.33
5475,BA,299.8,3,28.25,215.94
5476,MG,331.2,1,10.98,177.82
5477,SP,413.9,1,11.47,150.79
5478,RS,84.3,0,8.75,204.14
5479,RJ,334.2,2,13.78,97.5
5480,MG,138.5,1,24.38,166.77
5481,SP,298.2,3,15.74,37.55
5482,RJ,472.9,0,16.89,58.47
5483,RS,122.9,0,11.73,168.97
5484,RJ,164.4,0,30.14,167.02
5485,SP,207.6,0,22.84,113.43
5486,RJ,377.6,2,6.25,482.72
5487,SP,388.1,0,14.23,100.67
5488,MG,140.1,0,32.67,116.21
5489,SP,341.0,2,10.67,54.8
5490,SP,439.2,0,7.77,178.75
5491,RJ,367.3,0,13.57,48.92
5492,RS,310.8,0,13.24,59.42
5493,RJ,205.0,4,5.07,164.77
5494,RS,197.7,1,9.39,116.56
5495,BA,283.3,1,21.91,240.55
5496,SP,372.3,0,38.48,65.06
5497,RJ,453.9,1,3.57,171.64
5498,SP,236.9,1,69.15,167.09
5499,SP,45.8,1,20.21,71.37
5500,SP,423.6,1,11.85,110.68
5501,RJ,605.9,0,18.28,170.99
5502,RS,103.4,3,17.99,302.56
5503,RS,936.5,0,25.6,64.1
5504,SP,303.4,1,21.41,142.84
5505,RJ,209.3,2,21.1,26.44
5506,BA,239.8,1,6.57,24.65
5507,BA,144.4,0,4.38,134.97
5508,RJ,154.6,1,9.03,65.56
5509,MG,290.7,1,25.26,119.64
5510,SP,263.1,1,12.77,66.61
5511,MG,140.3,1,7.84,233.82
5512,RJ,63.8,0,41.57,88.29
5513,SP,358.7,1,12.6,75.36
5514,BA,434.7,0,14.1,274.2
5515,SP,100.1,1,7.95,115.8
5516,SP,316.0,1,15.23,118.75
5517,MG,334.9,1,40.6,35.47
5518,RS,153.1,1,28.33,218.47
5519,RJ,304.9,0,5.58,56.71
5520,MG,70.0,2,8.52,192.28
5521,SP,36.1,2,5.22,37.75
5522,RJ,528.2,1,32.36,55.13
5523,SP,314.5,1,14.3,163.45
5524,RJ,188.0,2,74.75,135.01
5525,BA,346.0,1,21.61,92.15
5526,BA,146.6,2,13.93,226.13
5527,RJ,186.2,4,22.07,67.29
5528,BA,106.5,1,12.89,119.22
5529,RJ,294.5,3,24.65,150.17
5530,RJ,438.4,1,12.9,140.94
5531,SP,208.4,0,38.83,73.47
5532,RJ,124.6,0,29.33,101.61
5533,RJ,376.3,1,11.42,91.35
5534,MG,189.0,0,27.33,139.57
5535,RS,354.5,3,36.08,235.76
5536,RS,242.7,3,40.82,79.79
5537,RJ,257.8,4,86.83,152.4
5538,MG,318.0,1,18.84,161.78
5539,SP,467.6,2,8.79,45.77
5540,RS,656.7,1,1.19,92.17
5541,RJ,343.0,0,4.0,114.73
5542,BA,412.5,1,3.38,164.5
5543,RS,395.3,1,11.32,88.29
5544,MG,267.8,0,23.0,231.34
5545,RS,207.2,2,25.49,188.42
5546,MG,122.3,1,10.21,47.82
5547,RS,288.8,1,15.83,83.22
5548,BA,125.6,2,26.61,252.13
5549,BA,161.1,5,34.11,245.15
5550,MG,377.4,0,18.0,42.47
5551,RS,467.5,2,49.61,62.53
5552,BA,365.7,1,11.61,136.31
5553,MG,148.5,2,8.42,92.19
5554,SP,177.8,3,35.52,74.65
5555,RS,339.4,1,48.1,107.94
5556,RJ,390.7,3,36.94,302.92
5557,SP,457.1,0,13.72,180.6
5558,RS,220.0,2,13.59,239.09
5559,BA,118.1,1,22.97,41.88
5560,RJ,510.1,0,32.91,120.22
5561,MG,347.8,2,37.8,140.83
5562,RS,169.1,0,6.13,141.49
5563,RJ,230.0,0,24.38,191.46
5564,RS,335.4,2,1.7,64.95
5565,SP,93.6,2,11.69,198.43
5566,MG,629.7,2,27.47,169.66
5567,BA,84.0,2,7.35,166.24
5568,SP,406.2,2,11.0,176.95
5569,RJ,412.8,5,3.55,250.0
5570,BA,105.3,1,14.41,57.04
5571,BA,243.1,1,23.97,338.34
5572,BA,317.8,1,16.29,56.41
5573,BA,211.8,0,6.98,111.6
5574,RJ,689.3,2,5.67,142.86
5575,SP,338.2,1,15.78,149.74
